window_idx,window_start_s,bytes_read_per_sec,bytes_written_per_sec,rw_volume_ratio,file_deletion_rate,file_rename_rate,target_extension_velocity,seq_vs_random_disk_ratio,urandom_bytes_per_sec,mmap_brk_rate,mprotect_rate,futex_rate,net_packet_rate,net_byte_volume,unique_dest_ip_rate,dns_query_rate,connection_failure_rate,child_spawn_rate,execve_rate,syscall_sequence_entropy,io_burstiness_std,dir_ops,drop_rate,ransom_note_hits,library_call_rate_openssl,vmrss_kb,mean_file_entropy,time_to_first_encryption_s,encryption_slope,file_entropy_delta
130,13.0,1558640,1794530,0.8686,740,0,1480,1480,0,0,0,0,0,0,0,0,0,0,0,2.7774,27570.5161,0,0,0,0,0,0.0,0.0036,1.087,3.163
132,13.2,1072190,1302810,0.823,690,0,1370,1370,0,0,0,0,0,0,0,0,0,0,0,2.778,16838.2173,0,0,0,0,0,0.0,0.0036,1.087,3.163
135,13.5,879210,1042540,0.8433,520,0,1040,1040,0,0,0,0,0,0,0,0,0,0,0,2.7774,19829.91,0,0,0,0,0,0.0,0.0036,1.087,3.163
138,13.8,1220370,1451290,0.8409,730,0,1460,1460,0,0,0,0,0,0,0,0,0,0,0,2.7774,20314.7145,0,0,0,0,0,0.0,0.0036,1.087,3.163
140,14.0,1163810,1358640,0.8566,650,0,1300,1310,0,0,0,0,0,0,0,0,0,0,0,2.7769,21432.9684,0,0,0,0,0,0.0,0.0036,1.087,3.163
143,14.3,1359420,1573610,0.8639,670,0,1340,1340,0,0,0,0,0,0,0,0,0,0,0,2.7774,11021.2707,0,0,0,0,0,0.0,0.0036,1.087,3.163
146,14.6,1513190,1688940,0.8959,720,0,1450,1450,0,0,0,0,0,0,0,0,0,0,0,2.7768,30272.2511,0,0,0,0,0,0.0,0.0036,1.087,3.163
148,14.8,1142590,1346180,0.8488,650,0,1300,1300,0,0,0,0,0,0,0,0,0,0,0,2.7774,31080.643,0,0,0,0,0,0.0,0.0036,1.087,3.163
151,15.1,1338110,1551630,0.8624,590,0,1190,1190,0,0,0,0,0,0,0,0,0,0,0,2.7769,13175.6173,0,0,0,0,0,0.0,0.0036,1.087,3.163
154,15.4,1335380,1556260,0.8581,710,0,1420,1420,0,0,0,0,0,0,0,0,0,0,0,2.7774,21314.9294,0,0,0,0,0,0.0,0.0036,1.087,3.163
156,15.6,1330590,1538660,0.8648,690,0,1380,1380,0,0,0,0,0,0,0,0,0,0,0,2.7774,21569.8487,0,0,0,0,0,0.0,0.0036,1.087,3.163
159,15.9,1149170,1311500,0.8762,560,0,1110,1110,0,0,0,0,0,0,0,0,0,0,0,2.7778,8937.7384,0,0,0,0,0,0.0,0.0036,1.087,3.163
162,16.2,673140,748810,0.8989,360,0,710,720,0,0,0,0,0,0,0,0,0,0,0,2.7775,21844.392,0,0,0,0,0,0.0,0.0036,1.087,3.163
164,16.4,951760,1179830,0.8067,690,0,1380,1380,0,0,0,0,0,0,0,0,0,0,0,2.7774,26418.55,0,0,0,0,0,0.0,0.0036,1.087,3.163
167,16.7,1309780,1530570,0.8557,710,0,1410,1400,0,0,0,0,0,0,0,0,0,0,0,2.7781,16226.8299,0,0,0,0,0,0.0,0.0036,1.087,3.163
170,17.0,906990,1046530,0.8667,490,0,970,970,0,0,0,0,0,0,0,0,0,0,0,2.778,21493.4169,0,0,0,0,0,0.0,0.0036,1.087,3.163
172,17.2,1178020,1395330,0.8443,680,0,1360,1360,0,0,0,0,0,0,0,0,0,0,0,2.7774,21729.5155,0,0,0,0,0,0.0,0.0036,1.087,3.163
175,17.5,1136340,1362050,0.8343,680,0,1350,1350,0,0,0,0,0,0,0,0,0,0,0,2.778,9695.2593,0,0,0,0,0,0.0,0.0036,1.087,3.163
177,17.7,1017230,1210600,0.8403,580,0,1160,1150,0,0,0,0,0,0,0,0,0,0,0,2.7778,12794.2118,0,0,0,0,0,0.0,0.0036,1.087,3.163
180,18.0,1240000,1451100,0.8545,710,0,1430,1430,0,0,0,0,0,0,0,0,0,0,0,2.7859,19390.3407,10,0,0,0,0,0.0,0.0036,1.087,3.163
183,18.3,1339880,1561370,0.8581,710,0,1420,1420,0,0,0,0,0,0,0,0,0,0,0,2.7774,7044.5004,0,0,0,0,0,0.0,0.0036,1.087,3.163
185,18.5,1409640,1662620,0.8478,650,0,1300,1290,0,0,0,0,0,0,0,0,0,0,0,2.7778,10531.2828,0,0,0,0,0,0.0,0.0036,1.087,3.163
188,18.8,1376420,1589060,0.8662,700,0,1410,1410,0,0,0,0,0,0,0,0,0,0,0,2.7768,26351.4565,0,0,0,0,0,0.0,0.0036,1.087,3.163
191,19.1,1308390,1505540,0.8691,700,0,1410,1410,0,0,0,0,0,0,0,0,0,0,0,2.7768,10870.2178,0,0,0,0,0,0.0,0.0036,1.087,3.163
193,19.3,1080280,1219140,0.8861,590,0,1190,1190,0,0,0,0,0,0,0,0,0,0,0,2.7767,11359.415,0,0,0,0,0,0.0,0.0036,1.087,3.163
196,19.6,1401460,1609180,0.8709,660,0,1320,1320,0,0,0,0,0,0,0,0,0,0,0,2.7774,21984.9039,0,0,0,0,0,0.0,0.0036,1.087,3.163
199,19.9,923090,1148480,0.8037,700,0,1400,1400,0,0,0,0,0,0,0,0,0,0,0,2.7772,23036.4434,0,0,0,0,0,0.0,0.0036,1.087,3.163
201,20.1,945220,1098640,0.8604,520,0,1040,1040,0,0,0,0,0,0,0,0,0,0,0,2.7772,26061.0102,0,0,0,0,0,0.0,0.0036,1.087,3.163
204,20.4,1271620,1492260,0.8521,700,0,1400,1400,0,0,0,0,0,0,0,0,0,0,0,2.7867,30603.9868,10,0,0,0,0,0.0,0.0036,1.087,3.163
207,20.7,1157870,1392480,0.8315,730,0,1460,1460,0,0,0,0,0,0,0,0,0,0,0,2.7774,21306.7658,0,0,0,0,0,0.0,0.0036,1.087,3.163
209,20.9,969620,1126190,0.861,460,0,930,930,0,0,0,0,0,0,0,0,0,0,0,2.7767,23193.6151,0,0,0,0,0,0.0,0.0036,1.087,3.163
212,21.2,1325430,1534360,0.8638,660,0,1320,1320,0,0,0,0,0,0,0,0,0,0,0,2.7774,17470.4796,0,0,0,0,0,0.0,0.0036,1.087,3.163
215,21.5,1156380,1409580,0.8204,630,0,1270,1270,0,0,0,0,0,0,0,0,0,0,0,2.7769,10498.9886,0,0,0,0,0,0.0,0.0036,1.087,3.163
