window_idx,window_start_s,bytes_read_per_sec,bytes_written_per_sec,rw_volume_ratio,file_deletion_rate,file_rename_rate,target_extension_velocity,seq_vs_random_disk_ratio,urandom_bytes_per_sec,mmap_brk_rate,mprotect_rate,futex_rate,net_packet_rate,net_byte_volume,unique_dest_ip_rate,dns_query_rate,connection_failure_rate,child_spawn_rate,execve_rate,syscall_sequence_entropy,io_burstiness_std,dir_ops,drop_rate,ransom_note_hits,library_call_rate_openssl,vmrss_kb,mean_file_entropy,time_to_first_encryption_s,encryption_slope,file_entropy_delta
354,35.4,684200,179330,3.8153,0,0,140,130,0,16370525544,0,550,0,0,0,0,0,550,130,3.3794,4403.0129,0,0,0,0,0,0.0,0.0273,0.626,1.5366
364,36.4,525780,194710,2.7003,0,0,110,110,0,13855851352,0,590,0,0,0,0,0,470,110,3.4758,10724.3073,0,0,0,0,0,0.0,0.0273,0.626,1.5366
373,37.3,611650,209830,2.915,0,0,130,130,0,17626609016,0,490,0,0,0,0,0,530,140,3.3636,4294.8262,0,0,0,0,0,0.0,0.0273,0.626,1.5366
382,38.2,647640,255650,2.5333,0,0,150,140,0,17775849104,0,560,0,0,0,0,0,590,140,3.3747,9666.5974,0,0,0,0,0,0.0,0.0273,0.626,1.5366
392,39.2,598580,260860,2.2946,0,0,130,130,0,15111617632,0,530,0,0,0,0,0,510,120,3.4453,6273.8873,0,0,0,0,0,0.0,0.0273,0.626,1.5366
401,40.1,403910,65930,6.1263,0,0,110,100,0,12596681296,0,610,0,0,0,0,0,460,100,3.465,4749.7013,0,0,0,0,0,0.0,0.0273,0.626,1.5366
410,41.0,636350,104560,6.086,0,0,140,140,0,16387302760,0,550,0,0,0,0,0,550,130,3.39,4091.4712,0,0,0,0,0,0.0,0.0273,0.626,1.5366
420,42.0,587830,170020,3.4574,0,0,120,130,0,16369206632,0,510,0,0,0,0,0,510,130,3.4307,12120.9204,0,0,0,0,0,0.0,0.0273,0.626,1.5366
429,42.9,531640,216750,2.4528,0,0,110,110,0,15113968736,0,550,0,0,0,0,0,490,120,3.4458,6104.3439,0,0,0,0,0,0.0,0.0273,0.626,1.5366
438,43.8,485960,59940,8.1074,0,0,100,110,0,13855060824,0,580,0,0,0,0,0,430,110,3.5122,8590.4714,0,0,0,0,0,0.0,0.0273,0.626,1.5366
448,44.8,599370,249340,2.4038,0,0,130,130,0,17640959600,0,510,0,0,0,0,0,530,140,3.351,3605.4654,0,0,0,0,0,0.0,0.0273,0.626,1.5366
457,45.7,637100,274960,2.3171,0,0,120,120,0,16377070952,0,520,0,0,0,0,0,500,130,3.4537,8354.5529,0,0,0,0,0,0.0,0.0273,0.626,1.5366
466,46.6,688610,256940,2.68,0,0,130,130,0,16378647912,0,530,0,0,0,0,0,570,130,3.384,4645.4151,0,0,0,0,0,0.0,0.0273,0.626,1.5366
476,47.6,468800,78090,6.0033,0,0,110,110,0,13851919192,0,600,0,0,0,0,0,490,110,3.5291,5270.5432,0,0,0,0,0,0.0,0.0273,0.626,1.5366
485,48.5,523190,207880,2.5168,0,0,110,110,0,12601403984,0,560,0,0,0,0,0,460,100,3.507,9708.1004,0,0,0,0,0,0.0,0.0273,0.626,1.5366
494,49.4,224970,106530,2.1118,0,0,60,50,0,6310422048,0,300,0,0,0,0,0,230,50,3.4395,8283.2375,0,0,0,0,0,0.0,0.0273,0.626,1.5366
504,50.4,569540,76390,7.4557,0,0,120,130,0,16371371120,0,600,0,0,0,0,0,490,130,3.4785,7218.3394,0,0,0,0,0,0.0,0.0273,0.626,1.5366
513,51.3,172050,2700,63.7222,0,0,40,40,0,5039825952,0,290,0,0,0,0,0,160,40,3.4441,6955.0068,0,0,0,0,0,0.0,0.0273,0.626,1.5366
522,52.2,590180,158900,3.7142,0,0,130,120,0,15123672160,0,560,0,0,0,0,0,480,120,3.4426,7556.467,0,0,0,0,0,0.0,0.0273,0.626,1.5366
532,53.2,518260,111910,4.631,0,0,110,110,0,14495439968,0,530,0,0,0,0,0,460,110,3.4587,10832.8266,0,0,0,0,0,0.0,0.0273,0.626,1.5366
541,54.1,651570,264940,2.4593,0,0,130,130,0,16369735016,0,470,0,0,0,0,0,520,130,3.3619,8076.083,0,0,0,0,0,0.0,0.0273,0.626,1.5366
550,55.0,637830,125040,5.101,0,0,120,130,0,16444773752,0,440,0,0,0,0,0,520,130,3.3218,6156.9986,0,0,0,0,0,0.0,0.0273,0.626,1.5366
560,56.0,510820,151460,3.3726,0,0,130,130,0,16381793640,0,570,0,0,0,0,0,560,130,3.4414,5928.7085,0,0,0,0,0,0.0,0.0273,0.626,1.5366
569,56.9,716140,203140,3.5254,0,0,130,130,0,16373405032,0,490,0,0,0,0,0,500,130,3.3773,2174.7716,0,0,0,0,0,0.0,0.0273,0.626,1.5366
578,57.8,416620,82780,5.0329,0,0,110,110,0,13877721696,0,610,0,0,0,0,0,450,110,3.5147,2543.9545,0,0,0,0,0,0.0,0.0273,0.626,1.5366
588,58.8,708830,325150,2.18,0,0,140,140,0,17628380784,0,550,0,0,0,0,0,540,140,3.3967,7368.089,0,0,0,0,0,0.0,0.0273,0.626,1.5366
597,59.7,164710,40960,4.0212,0,0,50,40,0,5036155936,0,290,0,0,0,0,0,190,40,3.5609,6959.1344,0,0,0,0,0,0.0,0.0273,0.626,1.5366
606,60.6,555840,194250,2.8615,0,0,140,140,0,17705772424,0,480,0,0,0,0,0,560,140,3.3284,4289.369,0,0,0,0,0,0.0,0.0273,0.626,1.5366
616,61.6,333280,141300,2.3587,0,0,90,90,0,10084112448,0,450,0,0,0,0,0,360,80,3.4931,4620.1176,0,0,0,0,0,0.0,0.0273,0.626,1.5366
625,62.5,602790,247230,2.4382,0,0,120,120,0,13866472280,0,490,0,0,0,0,0,470,120,3.4695,8267.6926,0,0,0,0,0,0.0,0.0273,0.626,1.5366
634,63.4,696700,244980,2.8439,0,0,130,130,0,17628114544,0,510,0,0,0,0,0,530,130,3.3907,7488.7616,0,0,0,0,0,0.0,0.0273,0.626,1.5366
644,64.4,377610,104340,3.619,0,0,90,100,0,12602696024,0,590,0,0,0,0,0,410,100,3.5107,8674.3607,0,0,0,0,0,0.0,0.0273,0.626,1.5366
653,65.3,646000,219690,2.9405,0,0,140,140,0,17645158000,0,510,0,0,0,0,0,560,140,3.3886,9495.804,0,0,0,0,0,0.0,0.0273,0.626,1.5366
662,66.2,481390,65790,7.3171,0,0,100,100,0,12601137744,0,440,0,0,0,0,0,460,100,3.4827,8315.0676,0,0,0,0,0,0.0,0.0273,0.626,1.5366
672,67.2,576050,112930,5.1009,0,0,110,110,0,15127338080,0,500,0,0,0,0,0,500,120,3.4046,8614.3901,0,0,0,0,0,0.0,0.0273,0.626,1.5366
681,68.1,477710,222080,2.1511,0,0,100,100,0,12594045272,0,460,0,0,0,0,0,400,100,3.4473,4795.8569,0,0,0,0,0,0.0,0.0273,0.626,1.5366
690,69.0,750760,415170,1.8083,0,0,120,120,0,15118953568,0,530,0,0,0,0,0,500,120,3.4433,8622.8055,0,0,0,0,0,0.0,0.0273,0.626,1.5366
700,70.0,664200,249000,2.6675,0,0,120,120,0,16439530872,0,610,0,0,0,0,0,510,120,3.48,6318.6334,0,0,0,0,0,0.0,0.0273,0.626,1.5366
709,70.9,533040,246970,2.1583,0,0,120,110,0,13864244056,0,650,0,0,0,0,0,490,110,3.5217,7877.6122,0,0,0,0,0,0.0,0.0273,0.626,1.5366
718,71.8,585140,176790,3.3098,0,0,140,140,0,16374195560,0,610,0,0,0,0,0,580,130,3.4439,2253.8216,0,0,0,0,0,0.0,0.0273,0.626,1.5366
728,72.8,166760,29560,5.6414,0,0,40,40,0,5044544544,0,260,0,0,0,0,0,190,40,3.5631,7494.5301,0,0,0,0,0,0.0,0.0273,0.626,1.5366
737,73.7,608390,221390,2.748,0,0,130,140,0,17632308848,0,580,0,0,0,0,0,530,140,3.423,5585.928,0,0,0,0,0,0.0,0.0273,0.626,1.5366
746,74.6,684640,173060,3.9561,0,0,130,130,0,16375499888,0,520,0,0,0,0,0,540,130,3.3785,4847.2482,0,0,0,0,0,0.0,0.0273,0.626,1.5366
756,75.6,772610,347090,2.226,0,0,140,140,0,17623924336,0,490,0,0,0,0,0,560,140,3.4127,11778.4387,0,0,0,0,0,0.0,0.0273,0.626,1.5366
765,76.5,511830,136840,3.7404,0,0,120,120,0,15252786304,0,500,0,0,0,0,0,500,120,3.417,7170.5847,0,0,0,0,0,0.0,0.0273,0.626,1.5366
774,77.4,343810,179780,1.9124,0,0,80,80,0,10155219024,0,420,0,0,0,0,0,330,80,3.4148,6236.7767,0,0,0,0,0,0.0,0.0273,0.626,1.5366
784,78.4,659850,89370,7.3834,0,0,130,130,0,16384953952,0,520,0,0,0,0,0,570,130,3.3508,8527.3498,0,0,0,0,0,0.0,0.0273,0.626,1.5366
793,79.3,508780,161360,3.1531,0,0,120,120,0,15103738728,0,540,0,0,0,0,0,470,120,3.4501,9286.5896,0,0,0,0,0,0.0,0.0273,0.626,1.5366
802,80.2,235800,33590,7.0199,0,0,50,60,0,7556855344,0,250,0,0,0,0,0,240,60,3.4727,7358.3497,0,0,0,0,0,0.0,0.0273,0.626,1.5366
812,81.2,472300,120970,3.9043,0,0,110,110,0,13927744360,0,530,0,0,0,0,0,480,110,3.4749,4578.6241,0,0,0,0,0,0.0,0.0273,0.626,1.5366
821,82.1,437310,95650,4.572,0,0,100,90,0,11338821960,0,550,0,0,0,0,0,380,90,3.514,11208.1646,0,0,0,0,0,0.0,0.0273,0.626,1.5366
830,83.0,579010,266390,2.1735,0,0,110,110,0,13847724888,0,450,0,0,0,0,0,460,110,3.4275,8786.1139,0,0,0,0,0,0.0,0.0273,0.626,1.5366
840,84.0,702520,276990,2.5363,0,0,140,130,0,16382584168,0,490,0,0,0,0,0,550,130,3.3943,8065.2358,0,0,0,0,0,0.0,0.0273,0.626,1.5366
849,84.9,160320,94310,1.6999,0,0,40,40,0,5108308792,0,280,0,0,0,0,0,160,40,3.6294,6059.962,0,0,0,0,0,0.0,0.0273,0.626,1.5366
858,85.8,555790,140430,3.9578,0,0,110,110,0,12603368264,0,500,0,0,0,0,0,450,100,3.4561,7838.7347,0,0,0,0,0,0.0,0.0273,0.626,1.5366
868,86.8,704420,348330,2.0223,0,0,140,140,0,17629167216,0,540,0,0,0,0,0,590,140,3.3452,10927.0854,0,0,0,0,0,0.0,0.0273,0.626,1.5366
877,87.7,434030,118300,3.6689,0,0,110,100,0,12592753232,0,510,0,0,0,0,0,430,100,3.5071,7624.8589,0,0,0,0,0,0.0,0.0273,0.626,1.5366
886,88.6,658380,310890,2.1177,0,0,120,120,0,15201342824,0,510,0,0,0,0,0,500,120,3.429,6771.2602,0,0,0,0,0,0.0,0.0273,0.626,1.5366
896,89.6,609490,196660,3.0992,0,0,130,120,0,16377861480,0,500,0,0,0,0,0,530,130,3.3551,4223.7598,0,0,0,0,0,0.0,0.0273,0.626,1.5366
905,90.5,664230,288310,2.3039,0,0,130,130,0,17689394816,0,480,0,0,0,0,0,520,130,3.3274,9112.3067,0,0,0,0,0,0.0,0.0273,0.626,1.5366
914,91.4,567680,147490,3.8489,0,0,110,120,0,15117900896,0,570,0,0,0,0,0,480,120,3.4342,4564.4738,0,0,0,0,0,0.0,0.0273,0.626,1.5366
924,92.4,514350,176750,2.91,0,0,110,120,0,13864764248,0,410,0,0,0,0,0,450,110,3.3994,4234.9566,0,0,0,0,0,0.0,0.0273,0.626,1.5366
