window_idx,window_start_s,bytes_read_per_sec,bytes_written_per_sec,rw_volume_ratio,file_deletion_rate,file_rename_rate,target_extension_velocity,seq_vs_random_disk_ratio,urandom_bytes_per_sec,mmap_brk_rate,mprotect_rate,futex_rate,net_packet_rate,net_byte_volume,unique_dest_ip_rate,dns_query_rate,connection_failure_rate,child_spawn_rate,execve_rate,syscall_sequence_entropy,io_burstiness_std,dir_ops,drop_rate,ransom_note_hits,library_call_rate_openssl,vmrss_kb,mean_file_entropy,time_to_first_encryption_s,encryption_slope,file_entropy_delta
31,3.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5220.0161,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
32,3.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5120.9582,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
33,3.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4262.077,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
34,3.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,320.0,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
35,3.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
36,3.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
37,3.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
38,3.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
39,3.9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
40,4.0,41770,101310,0.4123,0,0,220,110,0,180224,0,300,170,3242,1,0,0,110,0,4.2166,4052.4,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
41,4.1,52510,101310,0.5183,0,0,250,130,0,212992,0,350,210,3914,1,0,0,130,0,4.2306,4963.1561,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
42,4.2,44170,108100,0.4086,0,0,230,110,0,180224,0,310,190,3514,1,0,0,120,0,4.197,5080.0903,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
43,4.3,47400,110790,0.4278,0,0,250,130,0,212992,0,320,180,3339,1,0,0,120,0,4.2284,4231.6262,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
44,4.4,39270,113890,0.3448,0,0,250,120,0,196608,0,230,190,3840,1,0,0,120,0,4.2142,505.5025,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
45,4.5,43010,151120,0.2846,0,0,340,170,0,278528,0,420,240,4537,1,0,0,180,0,4.2136,1753.732,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
46,4.6,41770,142010,0.2941,0,0,330,170,0,278528,0,370,240,4664,1,0,0,160,0,4.2335,1778.9857,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
47,4.7,64680,136950,0.4723,0,0,330,160,0,262144,0,360,290,5662,1,0,0,160,0,4.2065,1589.1014,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
48,4.8,46670,119730,0.3898,0,0,300,150,0,245760,0,410,190,3553,1,0,0,150,0,4.2234,1390.0101,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
49,4.9,47910,128890,0.3717,0,0,300,150,0,245760,0,420,170,3242,1,0,0,150,0,4.2125,1077.5565,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
50,5.0,40510,104560,0.3874,0,0,230,120,0,196608,0,330,150,2805,1,0,0,120,0,4.2148,1328.6424,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
52,5.2,42380,99630,0.4254,0,0,240,120,0,196608,0,280,180,3353,1,0,0,120,0,4.2286,1055.2132,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
53,5.3,44250,132110,0.3349,0,0,290,150,0,245760,0,430,270,5212,1,0,0,150,0,4.2159,1283.935,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
54,5.4,45410,110760,0.41,0,0,250,120,0,196608,0,260,160,3042,1,0,0,120,0,4.2114,1124.8526,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
55,5.5,46020,145790,0.3157,0,0,350,170,0,8749056,0,550,240,4525,1,0,0,180,0,4.2144,1624.219,0,0,0,0,0,0.0,0.0437,-3.6242,0.0
